"long","lat","group","order","region","subregion","long.new","X","Y"
-8.48544552,7.39520783,144,5423,"60 1",NA,171.51455448,16160141.6025655,790931.646266707
-8.43929847,7.68604279,144,5424,"60 1",NA,171.56070153,16161498.3131929,822037.008300092
-8.2807035,7.68717967,144,5425,"60 1",NA,171.7192965,16176426.509783,822158.599822881
-8.22179236,8.12332876,144,5426,"60 1",NA,171.77820764,16177299.6787095,868805.595425388
-8.29904863,8.31644359,144,5427,"60 1",NA,171.70095137,16167881.3468639,889459.605753731
-8.20349891,8.45545319,144,5428,"60 1",NA,171.79650109,16175306.8491067,904326.956636325
-7.83210039,8.57570425,144,5429,"60 1",NA,172.16789961,16208893.2612293,917188.04550431
-8.07911374,9.37622386,144,5430,"60 1",NA,171.92088626,16175969.9485443,1002805.22477317
-8.30961646,9.78953197,144,5431,"60 1",NA,171.69038354,16148956.5257807,1047009.37463613
-8.22933712,10.12902029,144,5432,"60 1",NA,171.77066288,16151949.0846731,1083318.12954448
-8.02994361,10.20653494,144,5433,"60 1",NA,171.97005639,16169632.8070177,1091608.47130686
-13.70047604,12.58618297,145,5435,"61 1",NA,166.29952396,15600433.7258138,1346116.45045142
-13.21781816,12.57587352,145,5436,"61 1",NA,166.78218184,15645887.3193281,1345013.8354964
-12.49905067,12.33208995,145,5437,"61 1",NA,167.50094933,15717439.3456975,1318940.72311606
-12.27859901,12.35444001,145,5438,"61 1",NA,167.72140099,15737750.8844453,1321331.10444769
-12.20356483,12.46564769,145,5439,"61 1",NA,167.79643517,15742914.945145,1333224.97604527
-11.65830095,12.38658275,145,5440,"61 1",NA,168.34169905,15795413.0607551,1324768.83139429
-11.51394284,12.44298758,145,5441,"61 1",NA,168.48605716,15808001.937968,1330801.4345593
-11.45616859,12.07683421,145,5442,"61 1",NA,168.54383141,15819538.332915,1291640.6337747
-11.29757361,12.0779711,145,5443,"61 1",NA,168.70242639,15834405.4038427,1291762.22634681
-11.03655596,12.21124462,145,5444,"61 1",NA,168.96344404,15856698.1956413,1306016.08484294
-10.87082964,12.17788748,145,5445,"61 1",NA,169.12917036,15872806.5914919,1302448.47491537
-10.59322384,11.92397533,145,5446,"61 1",NA,169.40677616,15903035.6119454,1275292.08160905
-10.16521379,11.84408356,145,5447,"61 1",NA,169.83478621,15944510.4477976,1266747.50195985
-9.8909928,12.06047862,145,5448,"61 1",NA,170.1090072,15966716.42366,1289891.37195498
-9.56791175,12.19424307,145,5449,"61 1",NA,170.43208825,15994811.4614053,1304197.73656356
-9.32761634,12.3342862,145,5450,"61 1",NA,170.67238366,16014993.240609,1319175.61622384
-9.12747352,12.30806041,145,5451,"61 1",NA,170.87252648,16034220.3455429,1316370.71815198
-8.90526486,12.08835806,145,5452,"61 1",NA,171.09473514,16058774.3738515,1292873.13169118
-8.78609901,11.81256094,145,5453,"61 1",NA,171.21390099,16074497.5929432,1263376.09653526
-8.3763049,11.39364594,145,5454,"61 1",NA,171.6236951,16119645.0062026,1218572.31882363
-8.5813053,11.13624563,145,5455,"61 1",NA,171.4186947,16104347.6456064,1191042.84991281
-8.62032101,10.81089081,145,5456,"61 1",NA,171.37967899,16105535.1185292,1156245.51215584
-8.40731076,10.9092569,145,5457,"61 1",NA,171.59268924,16124101.1525283,1166765.9588092
-8.28235714,10.79259736,145,5458,"61 1",NA,171.71764286,16137564.0761329,1154288.99174363
-8.33537716,10.49481192,145,5459,"61 1",NA,171.66462284,16136879.8817272,1122440.25536273
-8.02994361,10.20653494,145,5460,"61 1",NA,171.97005639,16169632.8070177,1091608.47130686
-8.22933712,10.12902029,145,5461,"61 1",NA,171.77066288,16151949.0846731,1083318.12954448
-8.30961646,9.78953197,145,5462,"61 1",NA,171.69038354,16148956.5257807,1047009.37463613
-8.07911374,9.37622386,145,5463,"61 1",NA,171.92088626,16175969.9485443,1002805.22477317
-7.83210039,8.57570425,145,5464,"61 1",NA,172.16789961,16208893.2612293,917188.04550431
-8.20349891,8.45545319,145,5465,"61 1",NA,171.79650109,16175306.8491067,904326.956636325
-8.29904863,8.31644359,145,5466,"61 1",NA,171.70095137,16167881.3468639,889459.605753731
-8.22179236,8.12332876,145,5467,"61 1",NA,171.77820764,16177299.6787095,868805.595425388
-8.2807035,7.68717967,145,5468,"61 1",NA,171.7192965,16176426.509783,822158.599822881
-8.43929847,7.68604279,145,5469,"61 1",NA,171.56070153,16161498.3131929,822037.008300092
-8.72212358,7.7116743,145,5470,"61 1",NA,171.27787642,16134587.5780285,824778.348059351
-8.92606462,7.30903738,145,5471,"61 1",NA,171.07393538,16119491.890091,781715.550331684
-9.20878638,7.3139208,145,5472,"61 1",NA,170.79121362,16092803.5988639,782237.841519788
-9.40334815,7.52690522,145,5473,"61 1",NA,170.59665185,16072321.5182337,805016.936743514
-9.33727983,7.92853445,145,5474,"61 1",NA,170.66272017,16074350.8066747,847971.96316686
-9.75534217,8.5410552,145,5475,"61 1",NA,170.24465783,16028223.7048137,913482.260947513
-10.01656653,8.42850393,145,5476,"61 1",NA,169.98343347,16004902.8601494,901444.680049203
-10.23009355,8.40620555,145,5477,"61 1",NA,169.76990645,15985048.0925652,899059.824293673
-10.50547726,8.34889639,145,5478,"61 1",NA,169.49452274,15959757.4530337,892930.496629215
-10.49431515,8.71554068,145,5479,"61 1",NA,169.50568485,15956651.4934204,932143.829484233
-10.65477047,8.97717845,145,5480,"61 1",NA,169.34522953,15938479.0559009,960126.511907119
-10.62239519,9.26791006,145,5481,"61 1",NA,169.37760481,15938011.7353504,991220.843911955
-10.83915198,9.68824616,145,5482,"61 1",NA,169.16084802,15912339.701018,1036176.64831714
-11.11748125,10.04587291,145,5483,"61 1",NA,168.88251875,15881483.8786381,1074425.35692638
-11.91727739,10.04698395,145,5484,"61 1",NA,168.08272261,15806257.3946084,1074544.18479301
-12.1503381,9.85857168,145,5485,"61 1",NA,167.8496619,15786810.9512725,1054393.31452654
-12.42592851,9.83583405,145,5486,"61 1",NA,167.57407149,15761185.0220896,1051961.47788914
-12.59671912,9.6201883,145,5487,"61 1",NA,167.40328088,15747873.4457021,1028897.72026186
-12.71195757,9.3427117,145,5488,"61 1",NA,167.28804243,15740478.0456981,999221.031117268
-13.24655026,8.90304861,145,5489,"61 1",NA,166.75344974,15695409.9568217,952198.176924233
-13.68515398,9.49474376,145,5490,"61 1",NA,166.31484602,15647044.1060254,1015481.1697484
-14.07404497,9.8861669,145,5491,"61 1",NA,165.92595503,15605525.4460803,1057344.68053726
-14.33007585,10.01571971,145,5492,"61 1",NA,165.66992415,15579769.3391074,1071200.41418457
-14.57969886,10.21446727,145,5493,"61 1",NA,165.42030114,15553681.0431023,1092456.8493692
-14.69323198,10.65630077,145,5494,"61 1",NA,165.30676802,15536997.8654128,1139711.80397124
-14.8395538,10.87657156,145,5495,"61 1",NA,165.1604462,15520146.5640478,1163270.19744003
-15.13031125,11.04041169,145,5496,"61 1",NA,164.86968875,15490476.8111901,1180793.22153586
-14.68568722,11.5278238,145,5497,"61 1",NA,165.31431278,15525010.8989503,1232922.90393684
-14.38219153,11.50927196,145,5498,"61 1",NA,165.61780847,15553795.5740965,1230938.74832538
-14.12140642,11.67711701,145,5499,"61 1",NA,165.87859358,15575705.1559785,1248890.10451377
-13.90079973,11.67871898,145,5500,"61 1",NA,166.09920027,15596394.8468625,1249061.43833026
-13.74316077,11.81126903,145,5501,"61 1",NA,166.25683923,15609121.8788226,1263237.92425057
-13.82827186,12.14264415,145,5502,"61 1",NA,166.17172814,15595824.7375302,1298679.13324646
-13.71874366,12.24718557,145,5503,"61 1",NA,166.28125634,15604392.6982,1309860.03807223
-13.70047604,12.58618297,145,5504,"61 1",NA,166.29952396,15600433.7258138,1346116.45045142
-16.67745195,12.38485159,146,5506,"62 1",NA,163.32254805,15324497.1292404,1324583.680555
-16.14771684,12.54776154,146,5507,"62 1",NA,163.85228316,15371502.7590085,1342007.20660103
-15.81657427,12.51556712,146,5508,"62 1",NA,164.18342573,15403106.204911,1338563.95298354
-15.54847694,12.62817007,146,5509,"62 1",NA,164.45152306,15426366.3032768,1350607.04916671
-13.70047604,12.58618297,146,5510,"62 1",NA,166.29952396,15600433.7258138,1346116.45045142
-13.71874366,12.24718557,146,5511,"62 1",NA,166.28125634,15604392.6982,1309860.03807223
-13.82827186,12.14264415,146,5512,"62 1",NA,166.17172814,15595824.7375302,1298679.13324646
-13.74316077,11.81126903,146,5513,"62 1",NA,166.25683923,15609121.8788226,1263237.92425057
-13.90079973,11.67871898,146,5514,"62 1",NA,166.09920027,15596394.8468625,1249061.43833026
-14.12140642,11.67711701,146,5515,"62 1",NA,165.87859358,15575705.1559785,1248890.10451377
-14.38219153,11.50927196,146,5516,"62 1",NA,165.61780847,15553795.5740965,1230938.74832538
-14.68568722,11.5278238,146,5517,"62 1",NA,165.31431278,15525010.8989503,1232922.90393684
-15.13031125,11.04041169,146,5518,"62 1",NA,164.86968875,15490476.8111901,1180793.22153586
-15.66418047,11.45847403,146,5519,"62 1",NA,164.33581953,15434164.7012313,1225505.81018713
-16.0852142,11.52459402,146,5520,"62 1",NA,163.9147858,15393627.1691617,1232577.47264307
-16.31478675,11.8065148,146,5521,"62 1",NA,163.68521325,15367756.9926994,1262729.45011366
-16.30894731,11.95870189,146,5522,"62 1",NA,163.69105269,15365927.0959147,1279006.15436707
-16.61383826,12.17091116,146,5523,"62 1",NA,163.38616174,15333936.0873906,1301702.34413401
-16.67745195,12.38485159,146,5524,"62 1",NA,163.32254805,15324497.1292404,1324583.680555
-8.43929847,7.68604279,147,5526,"63 1",NA,171.56070153,16161498.3131929,822037.008300092
-8.48544552,7.39520783,147,5527,"63 1",NA,171.51455448,16160141.6025655,790931.646266707
-8.38545163,6.91180065,147,5528,"63 1",NA,171.61454837,16174328.9547979,739230.317929209
-8.60288021,6.4675642,147,5529,"63 1",NA,171.39711979,16157993.4927758,691718.378726972
-8.31134762,6.19303315,147,5530,"63 1",NA,171.68865238,16187950.935899,662356.758233482
-7.99369259,6.12618968,147,5531,"63 1",NA,172.00630741,16218493.9608339,655207.721428206
-7.57015255,5.7073522,147,5532,"63 1",NA,172.42984745,16262054.7717748,610412.252871108
-7.53971514,5.31334524,147,5533,"63 1",NA,172.46028486,16268191.388377,568272.454863722
-7.63536821,5.18815908,147,5534,"63 1",NA,172.36463179,16260177.4991149,554883.555177965
-7.71215939,4.36456594,147,5535,"63 1",NA,172.28784061,16259235.9519247,466798.650643809
-7.97410722,4.35575511,147,5536,"63 1",NA,172.02589278,16234579.2244192,465856.315816783
-9.00479367,4.83241852,147,5537,"63 1",NA,170.99520633,16133765.6896279,516836.361124368
-9.91342038,5.5935607,147,5538,"63 1",NA,170.08657962,16042002.6445161,598242.034452903
-10.76538388,6.14071076,147,5539,"63 1",NA,169.23461612,15957024.6202617,656760.778672051
-11.43877947,6.78591686,147,5540,"63 1",NA,168.56122053,15887737.5846337,725766.805159041
-11.19980181,7.10584565,147,5541,"63 1",NA,168.80019819,15907230.2856141,759983.803468177
-11.14670427,7.39670645,147,5542,"63 1",NA,168.85329573,15909382.2489552,791091.926569982
-10.69559486,7.93946402,147,5543,"63 1",NA,169.30440514,15946298.2089522,849140.902000722
-10.23009355,8.40620555,147,5544,"63 1",NA,169.76990645,15985048.0925652,899059.824293673
-10.01656653,8.42850393,147,5545,"63 1",NA,169.98343347,16004902.8601494,901444.680049203
-9.75534217,8.5410552,147,5546,"63 1",NA,170.24465783,16028223.7048137,913482.260947513
-9.33727983,7.92853445,147,5547,"63 1",NA,170.66272017,16074350.8066747,847971.96316686
-9.40334815,7.52690522,147,5548,"63 1",NA,170.59665185,16072321.5182337,805016.936743514
-9.20878638,7.3139208,147,5549,"63 1",NA,170.79121362,16092803.5988639,782237.841519788
-8.92606462,7.30903738,147,5550,"63 1",NA,171.07393538,16119491.890091,781715.550331684
-8.72212358,7.7116743,147,5551,"63 1",NA,171.27787642,16134587.5780285,824778.348059351
-8.43929847,7.68604279,147,5552,"63 1",NA,171.56070153,16161498.3131929,822037.008300092
-13.24655026,8.90304861,148,5554,"64 1",NA,166.75344974,15695409.9568217,952198.176924233
-12.71195757,9.3427117,148,5555,"64 1",NA,167.28804243,15740478.0456981,999221.031117268
-12.59671912,9.6201883,148,5556,"64 1",NA,167.40328088,15747873.4457021,1028897.72026186
-12.42592851,9.83583405,148,5557,"64 1",NA,167.57407149,15761185.0220896,1051961.47788914
-12.1503381,9.85857168,148,5558,"64 1",NA,167.8496619,15786810.9512725,1054393.31452654
-11.91727739,10.04698395,148,5559,"64 1",NA,168.08272261,15806257.3946084,1074544.18479301
-11.11748125,10.04587291,148,5560,"64 1",NA,168.88251875,15881483.8786381,1074425.35692638
-10.83915198,9.68824616,148,5561,"64 1",NA,169.16084802,15912339.701018,1036176.64831714
-10.62239519,9.26791006,148,5562,"64 1",NA,169.37760481,15938011.7353504,991220.843911955
-10.65477047,8.97717845,148,5563,"64 1",NA,169.34522953,15938479.0559009,960126.511907119
-10.49431515,8.71554068,148,5564,"64 1",NA,169.50568485,15956651.4934204,932143.829484233
-10.50547726,8.34889639,148,5565,"64 1",NA,169.49452274,15959757.4530337,892930.496629215
-10.23009355,8.40620555,148,5566,"64 1",NA,169.76990645,15985048.0925652,899059.824293673
-10.69559486,7.93946402,148,5567,"64 1",NA,169.30440514,15946298.2089522,849140.902000722
-11.14670427,7.39670645,148,5568,"64 1",NA,168.85329573,15909382.2489552,791091.926569982
-11.19980181,7.10584565,148,5569,"64 1",NA,168.80019819,15907230.2856141,759983.803468177
-11.43877947,6.78591686,148,5570,"64 1",NA,168.56122053,15887737.5846337,725766.805159041
-11.70819455,6.86009837,148,5571,"64 1",NA,168.29180545,15861652.3611292,733700.659888817
-12.42809892,7.262942,148,5572,"64 1",NA,167.57190108,15789961.8980225,776785.560565545
-12.94904904,7.79864574,148,5573,"64 1",NA,167.05095096,15735514.1239304,834080.112611922
-13.12402544,8.16394644,148,5574,"64 1",NA,166.87597456,15715195.0712781,873149.735921683
-13.24655026,8.90304861,148,5575,"64 1",NA,166.75344974,15695409.9568217,952198.176924233
-5.4043416,10.3707368,149,5577,"65 1","1",174.5956584,16414185.584344,1109170.17921499
-5.47056495,10.95126984,149,5578,"65 1","1",174.52943505,16399423.9259301,1171259.32535381
-5.19784258,11.37514578,149,5579,"65 1","1",174.80215742,16418473.6155906,1216593.6904071
-5.22094194,11.71385895,149,5580,"65 1","1",174.77905806,16410841.3092431,1252819.72663573
-4.4271661,12.54264558,149,5581,"65 1","1",175.5728339,16471136.3539526,1341460.04508975
-4.28040504,13.22844351,149,5582,"65 1","1",175.71959496,16472213.5858109,1414807.38578051
-4.00639075,13.47248546,149,5583,"65 1","1",175.99360925,16493173.2777677,1440908.09875653
-3.5228027,13.33766165,149,5584,"65 1","1",176.4771973,16541124.5483675,1426488.45809792
-3.10370683,13.54126679,149,5585,"65 1","1",176.89629317,16576409.139779,1448264.3800727
-2.96769446,13.79815034,149,5586,"65 1","1",177.03230554,16583997.9647393,1475738.50785144
-2.19182451,14.24641755,149,5587,"65 1","1",177.80817549,16647343.2493781,1523681.40309229
-2.00103512,14.55900829,149,5588,"65 1","1",177.99896488,16658459.1703298,1557113.45169365
-1.06636349,14.97381501,149,5589,"65 1","1",178.93363651,16736634.4996667,1601477.60831002
-0.51585446,15.11615774,149,5590,"65 1","1",179.48414554,16784846.4020859,1616701.99627056
-0.26625729,14.92430899,149,5591,"65 1","1",179.73374271,16812605.6037737,1596182.87332941
-1e-06,14.92621894,149,5592,"65 1","1",179.999999,16837468.0008819,1596387.14504835
-1e-06,11.02278154,149,5593,"65 1","1",179.999999,16912336.2860982,1178907.6423158
-0.43870154,11.09834097,149,5594,"65 1","1",179.56129846,16869925.6423063,1186988.87197542
-0.76157589,10.93692963,149,5595,"65 1","1",179.23842411,16842120.7713052,1169725.61169464
-1.20335771,11.00981924,149,5596,"65 1","1",178.79664229,16799474.5873552,1177521.29883512
-2.94040931,10.96269033,149,5597,"65 1","1",177.05959069,16636990.9190456,1172480.76921867
-2.96389625,10.39533478,149,5598,"65 1","1",177.03610375,16643261.8888651,1111800.98110099
-2.8274963,9.64246084,149,5599,"65 1","1",177.1725037,16666580.9499986,1031279.81416693
-3.51189897,9.90032624,149,5600,"65 1","1",176.48810103,16598713.3819609,1058859.05134143
-3.98044918,9.86234406,149,5601,"65 1","1",176.01955082,16555164.4337846,1054796.77838755
-4.33024695,9.61083487,149,5602,"65 1","1",175.66975305,16525636.4131181,1027897.35172135
-4.77988359,9.82198477,149,5603,"65 1","1",175.22011641,16480521.0715894,1050480.26872082
-4.95465329,10.15271393,149,5604,"65 1","1",175.04534671,16459543.7418923,1085852.21012846
-5.4043416,10.3707368,149,5605,"65 1","1",174.5956584,16414185.584344,1109170.17921499
1e-06,14.92621896,150,5607,"65 1","2",-179.999999,-16837468.0004245,1596387.14718738
0.37489221,14.92890819,150,5608,"65 1","2",-179.62510779,-16802338.7355908,1596674.76394747
0.2956464,14.44423493,150,5609,"65 1","2",-179.7043536,-16820585.3283437,1544838.271829
0.42992761,13.98873302,150,5610,"65 1","2",-179.57007239,-16817768.874328,1496121.63640669
0.99304569,13.33574962,150,5611,"65 1","2",-179.00695431,-16778275.09962,1426283.96314305
1.02410322,12.85182567,150,5612,"65 1","2",-178.97589678,-16784667.8101259,1374527.42900764
2.17710778,12.62501781,150,5613,"65 1","2",-177.82289222,-16680724.4421673,1350269.90908385
2.1544735,11.94015005,150,5614,"65 1","2",-177.8455265,-16694946.0651492,1277021.9992083
1.93598555,11.64115021,150,5615,"65 1","2",-178.06401445,-16720492.3500252,1245043.38505828
1.44717818,11.54771922,150,5616,"65 1","2",-178.55282182,-16767939.2502543,1235050.75804482
1.24346968,11.11051077,150,5617,"65 1","2",-178.75653032,-16794125.1329547,1188290.45602163
0.89956302,10.99733938,150,5618,"65 1","2",-179.10043698,-16828213.8303717,1176186.55326192
0.02380252,11.01868175,150,5619,"65 1","2",-179.97619748,-16910164.487838,1178469.16171133
1e-06,11.0227812,150,5620,"65 1","2",-179.999999,-16912336.2914517,1178907.60595214
1e-06,14.92621896,150,5621,"65 1","2",-179.999999,-16837468.0004245,1596387.14718738
27.37422611,5.2339444,151,5623,"66 1",NA,-152.62577389,-14397768.5850769,559780.382912893
27.04406538,5.12785269,151,5624,"66 1",NA,-152.95593462,-14429667.247088,548433.671115525
26.40276086,5.15087454,151,5625,"66 1",NA,-153.59723914,-14490003.643797,550895.90213086
25.65045536,5.25608775,151,5626,"66 1",NA,-154.34954464,-14560218.6875594,562148.656626855
25.27879846,5.17040823,151,5627,"66 1",NA,-154.72120154,-14595895.6122793,552985.067735882
25.12883345,4.92724478,151,5628,"66 1",NA,-154.87116655,-14611767.2386304,526978.206845889
24.80502892,4.89724661,151,5629,"66 1",NA,-155.19497108,-14642527.6688415,523769.846523576
24.41053104,5.10878408,151,5630,"66 1",NA,-155.58946896,-14678248.3488312,546394.246693192
23.29721398,4.6096931,151,5631,"66 1",NA,-156.70278602,-14786786.9029624,493015.46047762
22.84147953,4.71012625,151,5632,"66 1",NA,-157.15852047,-14829098.6595701,503756.97402383
22.70412357,4.63305085,151,5633,"66 1",NA,-157.29587643,-14842591.7099986,495513.615617365
22.40512373,4.02916006,151,5634,"66 1",NA,-157.59487627,-14874802.0842736,430926.360418608
21.65912276,4.22434195,151,5635,"66 1",NA,-158.34087724,-14943954.1351027,451801.431211143
20.92759118,4.32278555,151,5636,"66 1",NA,-159.07240882,-15012342.24034,462330.15940074
20.29067915,4.69167776,151,5637,"66 1",NA,-159.70932085,-15069915.8883683,501783.873471967
19.46778364,5.03152782,151,5638,"66 1",NA,-160.53221636,-15145114.3330764,538131.541397144
18.93231245,4.70950613,151,5639,"66 1",NA,-161.06768755,-15197962.6366216,503690.651028716
18.54298221,4.20178518,151,5640,"66 1",NA,-161.45701779,-15238200.864473,449388.942205634
