Long,Lat,BATHY
67.5,87.5,4188.9766
68.5,87.5,4188.9766
69.5,87.5,4188.9766
70.5,87.5,4188.9766
71.5,87.5,4062.9922
72.5,87.5,3968.504
73.5,87.5,4125.9844
74.5,87.5,4188.9766
75.5,87.5,4188.9766
76.5,87.5,4220.4727
77.5,87.5,4251.9683
78.5,87.5,4283.4644
79.5,87.5,4314.9604
80.5,87.5,4346.4565
81.5,87.5,4346.4565
82.5,87.5,4346.4565
83.5,87.5,4346.4565
84.5,87.5,4314.9604
85.5,87.5,4314.9604
86.5,87.5,4314.9604
87.5,87.5,4283.4644
88.5,87.5,4283.4644
89.5,87.5,4283.4644
90.5,87.5,4251.9683
91.5,87.5,4251.9683
92.5,87.5,4251.9683
93.5,87.5,4251.9683
94.5,87.5,4251.9683
95.5,87.5,4251.9683
96.5,87.5,4251.9683
97.5,87.5,4251.9683
98.5,87.5,4251.9683
99.5,87.5,4251.9683
100.5,87.5,4251.9683
101.5,87.5,4251.9683
102.5,87.5,4251.9683
103.5,87.5,4220.4727
104.5,87.5,4220.4727
105.5,87.5,4220.4727
106.5,87.5,4220.4727
107.5,87.5,4251.9683
108.5,87.5,4251.9683
109.5,87.5,4251.9683
110.5,87.5,4251.9683
111.5,87.5,4283.4644
112.5,87.5,4283.4644
113.5,87.5,4283.4644
114.5,87.5,4283.4644
115.5,87.5,4283.4644
116.5,87.5,4314.9604
117.5,87.5,4314.9604
118.5,87.5,4314.9604
119.5,87.5,4283.4644
120.5,87.5,4251.9683
121.5,87.5,4188.9766
122.5,87.5,4000
123.5,87.5,3590.5513
124.5,87.5,3244.0945
125.5,87.5,2897.6377
126.5,87.5,2614.1733
127.5,87.5,2330.7087
128.5,87.5,2330.7087
129.5,87.5,2425.1968
130.5,87.5,2456.6929
131.5,87.5,2456.6929
132.5,87.5,2456.6929
133.5,87.5,2425.1968
134.5,87.5,2425.1968
135.5,87.5,2393.7007
136.5,87.5,2236.2205
137.5,87.5,1858.2677
138.5,87.5,1574.8031
139.5,87.5,1291.3386
140.5,87.5,1070.8661
141.5,87.5,1039.3701
142.5,87.5,1007.874
143.5,87.5,1039.3701
144.5,87.5,1007.874
145.5,87.5,1039.3701
146.5,87.5,1165.3544
147.5,87.5,1322.8346
148.5,87.5,1669.2914
149.5,87.5,2015.748
150.5,87.5,2236.2205
151.5,87.5,2614.1733
152.5,87.5,3086.6143
153.5,87.5,3590.5513
154.5,87.5,3748.0315
155.5,87.5,3842.5198
156.5,87.5,3842.5198
157.5,87.5,3842.5198
158.5,87.5,3842.5198
159.5,87.5,3842.5198
160.5,87.5,3842.5198
161.5,87.5,3842.5198
162.5,87.5,3842.5198
163.5,87.5,3842.5198
164.5,87.5,3842.5198
165.5,87.5,3842.5198
166.5,87.5,3842.5198
167.5,87.5,3842.5198
168.5,87.5,3842.5198
169.5,87.5,3842.5198
170.5,87.5,3842.5198
171.5,87.5,3842.5198
172.5,87.5,3842.5198
173.5,87.5,3842.5198
174.5,87.5,3842.5198
175.5,87.5,3842.5198
176.5,87.5,3842.5198
177.5,87.5,3842.5198
178.5,87.5,3842.5198
179.5,87.5,3842.5198
-179.5,86.5,3811.0237
-178.5,86.5,3842.5198
-177.5,86.5,3842.5198
-176.5,86.5,3874.0159
-175.5,86.5,3874.0159
-174.5,86.5,3842.5198
-173.5,86.5,3842.5198
-172.5,86.5,3811.0237
-171.5,86.5,3811.0237
-170.5,86.5,3811.0237
-169.5,86.5,3842.5198
-168.5,86.5,3874.0159
-167.5,86.5,3874.0159
-166.5,86.5,3905.5117
-165.5,86.5,3905.5117
-164.5,86.5,3874.0159
-163.5,86.5,3874.0159
-162.5,86.5,3874.0159
-161.5,86.5,3874.0159
-160.5,86.5,3874.0159
-159.5,86.5,3874.0159
-158.5,86.5,3842.5198
-157.5,86.5,3842.5198
-156.5,86.5,3811.0237
-155.5,86.5,3842.5198
-154.5,86.5,3685.0393
-153.5,86.5,3496.063
-152.5,86.5,3212.5984
-151.5,86.5,3086.6143
-150.5,86.5,2992.126
-149.5,86.5,2992.126
-148.5,86.5,3055.1182
-147.5,86.5,3118.1104
-146.5,86.5,3181.1023
-145.5,86.5,3181.1023
-144.5,86.5,3149.6062
-143.5,86.5,2866.1418
-142.5,86.5,2992.126
-141.5,86.5,2897.6377
-140.5,86.5,2771.6536
-139.5,86.5,2677.1653
-138.5,86.5,2614.1733
-137.5,86.5,2551.1812
-136.5,86.5,2393.7007
-135.5,86.5,2425.1968
-134.5,86.5,2362.2048
-133.5,86.5,2204.7244
-132.5,86.5,2173.2283
-131.5,86.5,2173.2283
-130.5,86.5,2110.2363
-129.5,86.5,2110.2363
-128.5,86.5,2141.7322
-127.5,86.5,1952.7559
-126.5,86.5,2141.7322
-125.5,86.5,2047.2441
-124.5,86.5,2015.748
-123.5,86.5,1889.7638
-122.5,86.5,1763.7795
-121.5,86.5,1574.8031
-120.5,86.5,1543.3071
-119.5,86.5,1574.8031
-118.5,86.5,1732.2834
-117.5,86.5,1795.2756
-116.5,86.5,1669.2914
-115.5,86.5,1574.8031
-114.5,86.5,1637.7953
-113.5,86.5,1858.2677
-112.5,86.5,1984.252
-111.5,86.5,2015.748
-110.5,86.5,2015.748
-109.5,86.5,1984.252
-108.5,86.5,2015.748
-107.5,86.5,2078.7402
-106.5,86.5,2047.2441
-105.5,86.5,2047.2441
-104.5,86.5,2047.2441
-103.5,86.5,2047.2441
-102.5,86.5,2078.7402
-101.5,86.5,2110.2363
-100.5,86.5,2141.7322
-99.5,86.5,2110.2363
-98.5,86.5,2078.7402
-97.5,86.5,2047.2441
-96.5,86.5,2047.2441
-95.5,86.5,2047.2441
-94.5,86.5,2110.2363
-93.5,86.5,2236.2205
-92.5,86.5,2393.7007
-91.5,86.5,2519.685
-90.5,86.5,2488.189
-89.5,86.5,2519.685
-88.5,86.5,2582.6772
-87.5,86.5,2614.1733
-86.5,86.5,2645.6692
-85.5,86.5,2645.6692
-84.5,86.5,2645.6692
-83.5,86.5,2645.6692
-82.5,86.5,2551.1812
-81.5,86.5,2551.1812
-80.5,86.5,2582.6772
-79.5,86.5,2267.7166
-78.5,86.5,2393.7007
-77.5,86.5,2393.7007
-76.5,86.5,2393.7007
-75.5,86.5,2299.2126
-74.5,86.5,2110.2363
-73.5,86.5,2015.748
-72.5,86.5,1984.252
-71.5,86.5,1984.252
-70.5,86.5,1984.252
-69.5,86.5,1984.252
-68.5,86.5,2015.748
-67.5,86.5,2015.748
-66.5,86.5,2015.748
-65.5,86.5,1984.252
-64.5,86.5,1952.7559
-63.5,86.5,1669.2914
-62.5,86.5,1417.3229
-61.5,86.5,1228.3464
-60.5,86.5,913.3858
-59.5,86.5,724.4094
-58.5,86.5,598.4252
-57.5,86.5,566.92914
-56.5,86.5,598.4252
-55.5,86.5,598.4252
-54.5,86.5,598.4252
-53.5,86.5,661.4173
-52.5,86.5,913.3858
-51.5,86.5,1291.3386
-50.5,86.5,2015.748
-49.5,86.5,2299.2126
-48.5,86.5,2015.748
-47.5,86.5,1763.7795
-46.5,86.5,1921.2599
-45.5,86.5,2456.6929
-44.5,86.5,2866.1418
-43.5,86.5,3181.1023
-42.5,86.5,3338.5828
-41.5,86.5,3401.5747
-40.5,86.5,3464.567
-39.5,86.5,3401.5747
-38.5,86.5,3401.5747
-37.5,86.5,3433.0708
-36.5,86.5,3527.559
-35.5,86.5,3559.0552
-34.5,86.5,3590.5513
-33.5,86.5,3622.0474
-32.5,86.5,3685.0393
-31.5,86.5,3748.0315
-30.5,86.5,3811.0237
-29.5,86.5,3842.5198
-28.5,86.5,3874.0159
-27.5,86.5,3905.5117
-26.5,86.5,3968.504
-25.5,86.5,4000
-24.5,86.5,4031.496
-23.5,86.5,4062.9922
-22.5,86.5,4062.9922
-21.5,86.5,4094.4883
-20.5,86.5,4125.9844
-19.5,86.5,4157.4805
-18.5,86.5,4188.9766
-17.5,86.5,4188.9766
-16.5,86.5,4188.9766
-15.5,86.5,4188.9766
-14.5,86.5,4188.9766
-13.5,86.5,4188.9766
-12.5,86.5,4188.9766
-11.5,86.5,4188.9766
-10.5,86.5,4188.9766
-9.5,86.5,4188.9766
-8.5,86.5,4220.4727
-7.5,86.5,4220.4727
-6.5,86.5,4188.9766
-5.5,86.5,4188.9766
-4.5,86.5,4157.4805
-3.5,86.5,4157.4805
-2.5,86.5,4188.9766
-1.5,86.5,4188.9766
-0.5,86.5,4188.9766
0.5,86.5,4188.9766
1.5,86.5,4188.9766
2.5,86.5,4220.4727
3.5,86.5,4125.9844
4.5,86.5,3968.504
5.5,86.5,4157.4805
6.5,86.5,4220.4727
7.5,86.5,4314.9604
8.5,86.5,4314.9604
9.5,86.5,4157.4805
10.5,86.5,4346.4565
11.5,86.5,4503.937
12.5,86.5,4346.4565
13.5,86.5,4314.9604
14.5,86.5,4283.4644
15.5,86.5,4251.9683
16.5,86.5,4220.4727
17.5,86.5,4157.4805
18.5,86.5,4125.9844
19.5,86.5,4062.9922
20.5,86.5,3937.0078
21.5,86.5,3874.0159
22.5,86.5,3874.0159
23.5,86.5,3968.504
24.5,86.5,4031.496
25.5,86.5,3716.5354
26.5,86.5,3874.0159
27.5,86.5,3622.0474
28.5,86.5,2929.1338
29.5,86.5,3433.0708
30.5,86.5,3464.567
31.5,86.5,3275.5906
32.5,86.5,3307.0867
33.5,86.5,3338.5828
34.5,86.5,2960.63
35.5,86.5,3181.1023
36.5,86.5,3023.622
37.5,86.5,3716.5354
38.5,86.5,4566.929
39.5,86.5,4220.4727
40.5,86.5,3590.5513
41.5,86.5,2740.1575
42.5,86.5,2960.63
43.5,86.5,3370.0789
44.5,86.5,3433.0708
45.5,86.5,3244.0945
46.5,86.5,3622.0474
47.5,86.5,3590.5513
48.5,86.5,3527.559
49.5,86.5,3275.5906
50.5,86.5,3307.0867
51.5,86.5,3275.5906
52.5,86.5,3590.5513
53.5,86.5,3590.5513
54.5,86.5,3307.0867
55.5,86.5,3307.0867
56.5,86.5,2897.6377
57.5,86.5,2456.6929
58.5,86.5,2330.7087
59.5,86.5,2047.2441
60.5,86.5,2141.7322
61.5,86.5,2708.6614
62.5,86.5,3338.5828
63.5,86.5,3559.0552
64.5,86.5,3905.5117
65.5,86.5,3874.0159
66.5,86.5,3685.0393
67.5,86.5,3653.5432
68.5,86.5,3842.5198
69.5,86.5,3338.5828
70.5,86.5,3338.5828
71.5,86.5,3874.0159
72.5,86.5,3811.0237
73.5,86.5,3653.5432
74.5,86.5,3244.0945
75.5,86.5,3244.0945
76.5,86.5,3496.063
77.5,86.5,3496.063
78.5,86.5,3590.5513
79.5,86.5,3622.0474
80.5,86.5,3653.5432
81.5,86.5,3622.0474
82.5,86.5,4031.496
83.5,86.5,4251.9683
84.5,86.5,4251.9683
85.5,86.5,4220.4727
86.5,86.5,4188.9766
87.5,86.5,4188.9766
88.5,86.5,4188.9766
89.5,86.5,4220.4727
90.5,86.5,4220.4727
91.5,86.5,4188.9766
92.5,86.5,4188.9766
93.5,86.5,4220.4727
94.5,86.5,4251.9683
95.5,86.5,4251.9683
96.5,86.5,4251.9683
97.5,86.5,4251.9683
98.5,86.5,4283.4644
99.5,86.5,4283.4644
100.5,86.5,4314.9604
101.5,86.5,4314.9604
102.5,86.5,4283.4644
103.5,86.5,4283.4644
104.5,86.5,4283.4644
105.5,86.5,4283.4644
106.5,86.5,4283.4644
107.5,86.5,4283.4644
108.5,86.5,4283.4644
109.5,86.5,4283.4644
110.5,86.5,4283.4644
111.5,86.5,4283.4644
112.5,86.5,4283.4644
113.5,86.5,4283.4644
114.5,86.5,4283.4644
115.5,86.5,4283.4644
116.5,86.5,4251.9683
117.5,86.5,4251.9683
118.5,86.5,4251.9683
119.5,86.5,4251.9683
120.5,86.5,4251.9683
121.5,86.5,4251.9683
122.5,86.5,4251.9683
123.5,86.5,4220.4727
124.5,86.5,4220.4727
125.5,86.5,4220.4727
126.5,86.5,4220.4727
127.5,86.5,4220.4727
128.5,86.5,4220.4727
129.5,86.5,4188.9766
130.5,86.5,4157.4805
131.5,86.5,4000
132.5,86.5,3968.504
133.5,86.5,3937.0078
134.5,86.5,3874.0159
135.5,86.5,3779.5276
136.5,86.5,3559.0552
137.5,86.5,3181.1023
138.5,86.5,2834.6458
139.5,86.5,2456.6929
140.5,86.5,1669.2914
141.5,86.5,1102.3622
142.5,86.5,944.8819
143.5,86.5,881.8898
144.5,86.5,881.8898
145.5,86.5,944.8819
146.5,86.5,1102.3622
147.5,86.5,1196.8503
148.5,86.5,1165.3544
149.5,86.5,1196.8503
150.5,86.5,1228.3464
151.5,86.5,1385.8268
152.5,86.5,1417.3229
153.5,86.5,1322.8346
154.5,86.5,1228.3464
155.5,86.5,1417.3229
156.5,86.5,2141.7322
157.5,86.5,2614.1733
158.5,86.5,2929.1338
159.5,86.5,3433.0708
160.5,86.5,3811.0237
161.5,86.5,3842.5198
162.5,86.5,3842.5198
163.5,86.5,3842.5198
164.5,86.5,3842.5198
165.5,86.5,3842.5198
166.5,86.5,3842.5198
167.5,86.5,3842.5198
168.5,86.5,3842.5198
169.5,86.5,3842.5198
170.5,86.5,3842.5198
171.5,86.5,3842.5198
172.5,86.5,3842.5198
173.5,86.5,3842.5198
174.5,86.5,3842.5198
175.5,86.5,3842.5198
176.5,86.5,3874.0159
177.5,86.5,3842.5198
178.5,86.5,3842.5198
179.5,86.5,3842.5198
-179.5,85.5,2551.1812
-178.5,85.5,2425.1968
-177.5,85.5,2519.685
-176.5,85.5,2803.1497
-175.5,85.5,2834.6458
-174.5,85.5,2645.6692
-173.5,85.5,2078.7402
-172.5,85.5,1448.8188
-171.5,85.5,1732.2834
-170.5,85.5,1984.252
-169.5,85.5,2236.2205
-168.5,85.5,2551.1812
-167.5,85.5,2456.6929
-166.5,85.5,2425.1968
-165.5,85.5,2362.2048
-164.5,85.5,2267.7166
-163.5,85.5,2267.7166
-162.5,85.5,2456.6929
-161.5,85.5,2519.685
-160.5,85.5,2582.6772
-159.5,85.5,2645.6692
-158.5,85.5,2708.6614
-157.5,85.5,2677.1653
-156.5,85.5,2519.685
-155.5,85.5,2204.7244
-154.5,85.5,1984.252
-153.5,85.5,1984.252
-152.5,85.5,2110.2363
-151.5,85.5,2299.2126
-150.5,85.5,2582.6772
-149.5,85.5,2362.2048
-148.5,85.5,2299.2126
-147.5,85.5,2267.7166
-146.5,85.5,2267.7166
-145.5,85.5,2236.2205
-144.5,85.5,2236.2205
-143.5,85.5,2236.2205
-142.5,85.5,2236.2205
-141.5,85.5,2204.7244
-140.5,85.5,2110.2363
-139.5,85.5,2015.748
-138.5,85.5,1858.2677
-137.5,85.5,1826.7716
-136.5,85.5,1826.7716
-135.5,85.5,1795.2756
-134.5,85.5,1795.2756
-133.5,85.5,1795.2756
-132.5,85.5,1732.2834
-131.5,85.5,1795.2756
-130.5,85.5,1606.2992
-129.5,85.5,1732.2834
-128.5,85.5,1637.7953
-127.5,85.5,1732.2834
-126.5,85.5,1795.2756
-125.5,85.5,1795.2756
-124.5,85.5,1795.2756
-123.5,85.5,1543.3071
-122.5,85.5,1543.3071
-121.5,85.5,1543.3071
-120.5,85.5,1417.3229
-119.5,85.5,1322.8346
-118.5,85.5,1228.3464
-117.5,85.5,1228.3464
-116.5,85.5,1291.3386
-115.5,85.5,1354.3307
-114.5,85.5,1322.8346
-113.5,85.5,1291.3386
-112.5,85.5,1196.8503
-111.5,85.5,1228.3464
-110.5,85.5,1196.8503
-109.5,85.5,1165.3544
-108.5,85.5,1165.3544
-107.5,85.5,1133.8583
-106.5,85.5,1070.8661
-105.5,85.5,1133.8583
-104.5,85.5,1291.3386
-103.5,85.5,1385.8268
-102.5,85.5,1511.811
-101.5,85.5,1606.2992
-100.5,85.5,1732.2834
-99.5,85.5,1795.2756
-98.5,85.5,1795.2756
-97.5,85.5,1795.2756
-96.5,85.5,1606.2992
-95.5,85.5,1574.8031
-94.5,85.5,1669.2914
-93.5,85.5,1795.2756
-92.5,85.5,1795.2756
-91.5,85.5,1795.2756
-90.5,85.5,1795.2756
-89.5,85.5,1858.2677
-88.5,85.5,1921.2599
-87.5,85.5,2047.2441
-86.5,85.5,2015.748
-85.5,85.5,2015.748
-84.5,85.5,1984.252
-83.5,85.5,1984.252
-82.5,85.5,1984.252
-81.5,85.5,1984.252
-80.5,85.5,1984.252
-79.5,85.5,1984.252
-78.5,85.5,2015.748
-77.5,85.5,1921.2599
-76.5,85.5,1826.7716
-75.5,85.5,1763.7795
-74.5,85.5,1669.2914
-73.5,85.5,1574.8031
-72.5,85.5,1259.8425
-71.5,85.5,1133.8583
-70.5,85.5,1007.874
-69.5,85.5,1007.874
-68.5,85.5,818.89764
-67.5,85.5,850.3937
-66.5,85.5,692.9134
-65.5,85.5,535.43304
-64.5,85.5,440.9449
-63.5,85.5,377.95276
-62.5,85.5,377.95276
-61.5,85.5,377.95276
-60.5,85.5,377.95276
-59.5,85.5,377.95276
-58.5,85.5,377.95276
-57.5,85.5,377.95276
-56.5,85.5,377.95276
-55.5,85.5,377.95276
-54.5,85.5,440.9449
-53.5,85.5,755.9055
-52.5,85.5,1259.8425
-51.5,85.5,1354.3307
-50.5,85.5,1511.811
-49.5,85.5,2204.7244
-48.5,85.5,2866.1418
-47.5,85.5,2960.63
-46.5,85.5,2803.1497
-45.5,85.5,3023.622
-44.5,85.5,2771.6536
-43.5,85.5,2771.6536
-42.5,85.5,2803.1497
-41.5,85.5,2834.6458
-40.5,85.5,2708.6614
-39.5,85.5,2519.685
-38.5,85.5,2425.1968
-37.5,85.5,2299.2126
-36.5,85.5,2393.7007
-35.5,85.5,2582.6772
-34.5,85.5,2708.6614
-33.5,85.5,2771.6536
-32.5,85.5,2771.6536
-31.5,85.5,2708.6614
-30.5,85.5,2078.7402
-29.5,85.5,1732.2834
-28.5,85.5,2015.748
-27.5,85.5,2015.748
-26.5,85.5,2204.7244
-25.5,85.5,2362.2048
-24.5,85.5,2771.6536
-23.5,85.5,2708.6614
-22.5,85.5,2803.1497
-21.5,85.5,2614.1733
-20.5,85.5,2362.2048
-19.5,85.5,2299.2126
-18.5,85.5,2047.2441
-17.5,85.5,2236.2205
-16.5,85.5,1984.252
-15.5,85.5,1669.2914
-14.5,85.5,1574.8031
-13.5,85.5,1448.8188
-12.5,85.5,2299.2126
-11.5,85.5,3464.567
-10.5,85.5,3622.0474
-9.5,85.5,3842.5198
-8.5,85.5,4000
-7.5,85.5,4000
-6.5,85.5,4031.496
-5.5,85.5,4125.9844
-4.5,85.5,4125.9844
-3.5,85.5,4220.4727
-2.5,85.5,4157.4805
-1.5,85.5,3937.0078
-0.5,85.5,4094.4883
0.5,85.5,4062.9922
1.5,85.5,4157.4805
2.5,85.5,4125.9844
3.5,85.5,4000
4.5,85.5,3842.5198
5.5,85.5,3181.1023
6.5,85.5,3244.0945
7.5,85.5,3590.5513
8.5,85.5,3212.5984
9.5,85.5,3181.1023
10.5,85.5,3433.0708
11.5,85.5,3307.0867
12.5,85.5,2740.1575
13.5,85.5,3055.1182
14.5,85.5,3842.5198
15.5,85.5,4598.4253
16.5,85.5,4220.4727
17.5,85.5,3212.5984
18.5,85.5,3527.559
19.5,85.5,3023.622
20.5,85.5,2897.6377
21.5,85.5,2110.2363
22.5,85.5,2960.63
23.5,85.5,3212.5984
24.5,85.5,2992.126
25.5,85.5,2834.6458
26.5,85.5,3055.1182
27.5,85.5,3370.0789
28.5,85.5,3433.0708
29.5,85.5,3244.0945
30.5,85.5,3244.0945
31.5,85.5,3527.559
32.5,85.5,3527.559
33.5,85.5,3496.063
34.5,85.5,3622.0474
35.5,85.5,3779.5276
36.5,85.5,3842.5198
37.5,85.5,3811.0237
38.5,85.5,3842.5198
39.5,85.5,3842.5198
40.5,85.5,3811.0237
41.5,85.5,3842.5198
42.5,85.5,3842.5198
43.5,85.5,3874.0159
44.5,85.5,3937.0078
45.5,85.5,4000
46.5,85.5,3937.0078
47.5,85.5,3842.5198
48.5,85.5,3842.5198
49.5,85.5,3811.0237
50.5,85.5,3811.0237
51.5,85.5,3811.0237
52.5,85.5,3811.0237
53.5,85.5,3811.0237
54.5,85.5,3811.0237
55.5,85.5,3811.0237
56.5,85.5,3811.0237
57.5,85.5,3779.5276
58.5,85.5,3748.0315
59.5,85.5,3653.5432
60.5,85.5,3622.0474
61.5,85.5,3653.5432
62.5,85.5,3685.0393
63.5,85.5,3685.0393
64.5,85.5,3716.5354
65.5,85.5,3716.5354
66.5,85.5,3748.0315
67.5,85.5,3748.0315
68.5,85.5,3779.5276
69.5,85.5,3779.5276
70.5,85.5,3779.5276
71.5,85.5,3779.5276
72.5,85.5,3685.0393
73.5,85.5,3716.5354
74.5,85.5,3748.0315
75.5,85.5,3779.5276
76.5,85.5,3779.5276
77.5,85.5,3811.0237
78.5,85.5,3811.0237
79.5,85.5,3811.0237
80.5,85.5,3779.5276
81.5,85.5,3748.0315
82.5,85.5,3653.5432
83.5,85.5,3622.0474
84.5,85.5,3464.567
85.5,85.5,3401.5747
86.5,85.5,3937.0078
87.5,85.5,4125.9844
88.5,85.5,4125.9844
89.5,85.5,3748.0315
90.5,85.5,3622.0474
91.5,85.5,3811.0237
92.5,85.5,3275.5906
93.5,85.5,3149.6062
94.5,85.5,3527.559
95.5,85.5,3811.0237
96.5,85.5,3811.0237
97.5,85.5,3842.5198
98.5,85.5,3811.0237
99.5,85.5,3968.504
100.5,85.5,4031.496
101.5,85.5,3779.5276
102.5,85.5,3811.0237
103.5,85.5,3968.504
104.5,85.5,4157.4805
105.5,85.5,4125.9844
106.5,85.5,4220.4727
107.5,85.5,4283.4644
108.5,85.5,4283.4644
109.5,85.5,4251.9683
110.5,85.5,4283.4644
111.5,85.5,4283.4644
112.5,85.5,4157.4805
113.5,85.5,4220.4727
114.5,85.5,4314.9604
115.5,85.5,4251.9683
116.5,85.5,4251.9683
117.5,85.5,4251.9683
118.5,85.5,4251.9683
119.5,85.5,4251.9683
120.5,85.5,4251.9683
121.5,85.5,4251.9683
122.5,85.5,4251.9683
123.5,85.5,4220.4727
124.5,85.5,4220.4727
125.5,85.5,4220.4727
126.5,85.5,4220.4727
127.5,85.5,4220.4727
128.5,85.5,4220.4727
129.5,85.5,4188.9766
130.5,85.5,4188.9766
131.5,85.5,4188.9766
132.5,85.5,4157.4805
133.5,85.5,4157.4805
134.5,85.5,4188.9766
135.5,85.5,4220.4727
136.5,85.5,4062.9922
137.5,85.5,4000
138.5,85.5,3716.5354
139.5,85.5,3653.5432
140.5,85.5,3590.5513
141.5,85.5,3244.0945
142.5,85.5,2803.1497
143.5,85.5,2614.1733
144.5,85.5,2582.6772
145.5,85.5,2110.2363
146.5,85.5,1637.7953
147.5,85.5,1795.2756
148.5,85.5,976.3779
149.5,85.5,787.40155
150.5,85.5,661.4173
151.5,85.5,661.4173
152.5,85.5,787.40155
153.5,85.5,1354.3307
154.5,85.5,1921.2599
155.5,85.5,2047.2441
156.5,85.5,2393.7007
157.5,85.5,2141.7322
158.5,85.5,2519.685
159.5,85.5,3338.5828
160.5,85.5,3622.0474
161.5,85.5,3811.0237
162.5,85.5,3811.0237
163.5,85.5,3811.0237
164.5,85.5,3685.0393
165.5,85.5,3559.0552
166.5,85.5,3401.5747
167.5,85.5,3181.1023
168.5,85.5,2960.63
169.5,85.5,2866.1418
170.5,85.5,2708.6614
171.5,85.5,2614.1733
172.5,85.5,2551.1812
173.5,85.5,2582.6772
174.5,85.5,2551.1812
175.5,85.5,2393.7007
176.5,85.5,2582.6772
177.5,85.5,2393.7007
178.5,85.5,2393.7007
179.5,85.5,2582.6772
-179.5,84.5,2236.2205
-178.5,84.5,2173.2283
-177.5,84.5,1795.2756
-176.5,84.5,1732.2834
-175.5,84.5,1763.7795
-174.5,84.5,1826.7716
-173.5,84.5,1795.2756
-172.5,84.5,1795.2756
-171.5,84.5,1763.7795
-170.5,84.5,1826.7716
-169.5,84.5,1889.7638
-168.5,84.5,2047.2441
-167.5,84.5,2078.7402
-166.5,84.5,2204.7244
-165.5,84.5,2110.2363
-164.5,84.5,1984.252
-163.5,84.5,1984.252
-162.5,84.5,2015.748
-161.5,84.5,2078.7402
-160.5,84.5,2078.7402
-159.5,84.5,2078.7402
-158.5,84.5,2110.2363
-157.5,84.5,1984.252
-156.5,84.5,1984.252
-155.5,84.5,2267.7166
-154.5,84.5,2267.7166
-153.5,84.5,2236.2205
-152.5,84.5,2299.2126
-151.5,84.5,2330.7087
-150.5,84.5,2236.2205
-149.5,84.5,1984.252
-148.5,84.5,1763.7795
-147.5,84.5,1795.2756
-146.5,84.5,2267.7166
-145.5,84.5,2173.2283
-144.5,84.5,2173.2283
-143.5,84.5,2204.7244
-142.5,84.5,1984.252
-141.5,84.5,1952.7559
-140.5,84.5,2141.7322
-139.5,84.5,2236.2205
-138.5,84.5,2267.7166
-137.5,84.5,2267.7166
-136.5,84.5,2173.2283
-135.5,84.5,2330.7087
-134.5,84.5,2456.6929
-133.5,84.5,2582.6772
-132.5,84.5,2614.1733
-131.5,84.5,2645.6692
-130.5,84.5,2740.1575
-129.5,84.5,2645.6692
-128.5,84.5,2677.1653
-127.5,84.5,2677.1653
-126.5,84.5,2677.1653
-125.5,84.5,2519.685
-124.5,84.5,2330.7087
-123.5,84.5,2393.7007
-122.5,84.5,2393.7007
-121.5,84.5,2362.2048
-120.5,84.5,2299.2126
-119.5,84.5,2236.2205
-118.5,84.5,2267.7166
-117.5,84.5,1921.2599
-116.5,84.5,1574.8031
-115.5,84.5,1637.7953
-114.5,84.5,1606.2992
-113.5,84.5,1574.8031
-112.5,84.5,1543.3071
-111.5,84.5,1511.811
-110.5,84.5,1574.8031
-109.5,84.5,1574.8031
-108.5,84.5,1448.8188
-107.5,84.5,1291.3386
-106.5,84.5,1291.3386
-105.5,84.5,1291.3386
-104.5,84.5,1259.8425
-103.5,84.5,1385.8268
-102.5,84.5,1385.8268
-101.5,84.5,1322.8346
-100.5,84.5,1385.8268
-99.5,84.5,1700.7874
-98.5,84.5,1795.2756
-97.5,84.5,1795.2756
-96.5,84.5,1826.7716
-95.5,84.5,1606.2992
-94.5,84.5,1606.2992
-93.5,84.5,1826.7716
-92.5,84.5,1826.7716
-91.5,84.5,1858.2677
-90.5,84.5,1889.7638
-89.5,84.5,1858.2677
-88.5,84.5,1795.2756
-87.5,84.5,1826.7716
-86.5,84.5,1732.2834
-85.5,84.5,1543.3071
-84.5,84.5,1669.2914
-83.5,84.5,1700.7874
-82.5,84.5,1543.3071
-81.5,84.5,1480.315
-80.5,84.5,1385.8268
-79.5,84.5,1322.8346
-78.5,84.5,1259.8425
-77.5,84.5,1228.3464
-76.5,84.5,1196.8503
-75.5,84.5,1196.8503
-74.5,84.5,1133.8583
-73.5,84.5,1133.8583
-72.5,84.5,1102.3622
-71.5,84.5,1102.3622
-70.5,84.5,1165.3544
-69.5,84.5,1228.3464
-68.5,84.5,1228.3464
-67.5,84.5,1385.8268
-66.5,84.5,1480.315
-65.5,84.5,1606.2992
-64.5,84.5,1637.7953
-63.5,84.5,1763.7795
-62.5,84.5,1795.2756
-61.5,84.5,1921.2599
-60.5,84.5,1984.252
-59.5,84.5,2047.2441
-58.5,84.5,2078.7402
-57.5,84.5,2141.7322
-56.5,84.5,2047.2441
-55.5,84.5,1984.252
-54.5,84.5,2078.7402
-53.5,84.5,2173.2283
-52.5,84.5,2204.7244
-51.5,84.5,2204.7244
-50.5,84.5,2299.2126
-49.5,84.5,2393.7007
-48.5,84.5,2425.1968
-47.5,84.5,2330.7087
-46.5,84.5,2204.7244
-45.5,84.5,2204.7244
-44.5,84.5,2141.7322
-43.5,84.5,2204.7244
-42.5,84.5,2236.2205
-41.5,84.5,2204.7244
-40.5,84.5,2141.7322
-39.5,84.5,2015.748
